order_id,datetime,hour,day,day_name,month,month_name,year,pizza_name,category,size,price,quantity,revenue
12278,24-07-2015 17:35,17,24,Friday,7,July,2015,The Pepperoni Pizza,Classic,L,15.25,1,15.25
12278,24-07-2015 17:35,17,24,Friday,7,July,2015,The Pepperoni Pizza,Classic,S,9.75,1,9.75
12278,24-07-2015 17:35,17,24,Friday,7,July,2015,The Sicilian Pizza,Supreme,M,16.25,1,16.25
12279,24-07-2015 17:36,17,24,Friday,7,July,2015,The Prosciutto and Arugula Pizza,Supreme,M,16.5,1,16.5
12280,24-07-2015 17:47,17,24,Friday,7,July,2015,The California Chicken Pizza,Chicken,L,20.75,1,20.75
12280,24-07-2015 17:47,17,24,Friday,7,July,2015,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,L,17.5,1,17.5
12280,24-07-2015 17:47,17,24,Friday,7,July,2015,The Sicilian Pizza,Supreme,L,20.25,1,20.25
12280,24-07-2015 17:47,17,24,Friday,7,July,2015,The Soppressata Pizza,Supreme,L,20.75,1,20.75
12281,24-07-2015 17:50,17,24,Friday,7,July,2015,The Calabrese Pizza,Supreme,L,20.25,1,20.25
12281,24-07-2015 17:50,17,24,Friday,7,July,2015,The Classic Deluxe Pizza,Classic,S,12,1,12
12281,24-07-2015 17:50,17,24,Friday,7,July,2015,The Italian Supreme Pizza,Supreme,S,12.5,1,12.5
12281,24-07-2015 17:50,17,24,Friday,7,July,2015,The Prosciutto and Arugula Pizza,Supreme,S,12.5,1,12.5
12282,24-07-2015 17:59,17,24,Friday,7,July,2015,The Thai Chicken Pizza,Chicken,L,20.75,1,20.75
12283,24-07-2015 18:00,18,24,Friday,7,July,2015,The Vegetables + Vegetables Pizza,Veggie,M,16,1,16
12284,24-07-2015 18:00,18,24,Friday,7,July,2015,The Barbecue Chicken Pizza,Chicken,L,20.75,1,20.75
12284,24-07-2015 18:00,18,24,Friday,7,July,2015,The Hawaiian Pizza,Classic,L,16.5,1,16.5
12284,24-07-2015 18:00,18,24,Friday,7,July,2015,The Vegetables + Vegetables Pizza,Veggie,L,20.25,1,20.25
12284,24-07-2015 18:00,18,24,Friday,7,July,2015,The Vegetables + Vegetables Pizza,Veggie,S,12,1,12
12285,24-07-2015 18:07,18,24,Friday,7,July,2015,The Pepperoni Pizza,Classic,L,15.25,1,15.25
12285,24-07-2015 18:07,18,24,Friday,7,July,2015,The Prosciutto and Arugula Pizza,Supreme,L,20.75,1,20.75
12286,24-07-2015 18:08,18,24,Friday,7,July,2015,The Classic Deluxe Pizza,Classic,M,16,1,16
12286,24-07-2015 18:08,18,24,Friday,7,July,2015,The Spicy Italian Pizza,Supreme,L,20.75,1,20.75
12287,24-07-2015 18:10,18,24,Friday,7,July,2015,The Classic Deluxe Pizza,Classic,S,12,1,12
12288,24-07-2015 18:16,18,24,Friday,7,July,2015,The Barbecue Chicken Pizza,Chicken,S,12.75,1,12.75
12289,24-07-2015 18:18,18,24,Friday,7,July,2015,The Napolitana Pizza,Classic,S,12,1,12
12289,24-07-2015 18:18,18,24,Friday,7,July,2015,The Thai Chicken Pizza,Chicken,L,20.75,1,20.75
12290,24-07-2015 18:25,18,24,Friday,7,July,2015,The Barbecue Chicken Pizza,Chicken,L,20.75,1,20.75
12290,24-07-2015 18:25,18,24,Friday,7,July,2015,The Mediterranean Pizza,Veggie,M,16,1,16
12290,24-07-2015 18:25,18,24,Friday,7,July,2015,The Pepperoni Pizza,Classic,M,12.5,1,12.5
12290,24-07-2015 18:25,18,24,Friday,7,July,2015,The Greek Pizza,Classic,XL,25.5,1,25.5
12291,24-07-2015 18:27,18,24,Friday,7,July,2015,The California Chicken Pizza,Chicken,M,16.75,1,16.75
12291,24-07-2015 18:27,18,24,Friday,7,July,2015,The Greek Pizza,Classic,L,20.5,1,20.5
12292,24-07-2015 18:28,18,24,Friday,7,July,2015,The Pepperoni Pizza,Classic,L,15.25,1,15.25
12293,24-07-2015 18:31,18,24,Friday,7,July,2015,The Italian Supreme Pizza,Supreme,M,16.5,1,16.5
12294,24-07-2015 18:35,18,24,Friday,7,July,2015,The Chicken Alfredo Pizza,Chicken,S,12.75,1,12.75
12294,24-07-2015 18:35,18,24,Friday,7,July,2015,The Chicken Pesto Pizza,Chicken,L,20.75,1,20.75
12294,24-07-2015 18:35,18,24,Friday,7,July,2015,The Mexicana Pizza,Veggie,L,20.25,1,20.25
12295,24-07-2015 18:38,18,24,Friday,7,July,2015,The Classic Deluxe Pizza,Classic,M,16,1,16
12295,24-07-2015 18:38,18,24,Friday,7,July,2015,The Four Cheese Pizza,Veggie,L,17.95,1,17.95
12295,24-07-2015 18:38,18,24,Friday,7,July,2015,The Napolitana Pizza,Classic,M,16,1,16
12295,24-07-2015 18:38,18,24,Friday,7,July,2015,The Pepperoni Pizza,Classic,L,15.25,1,15.25
12296,24-07-2015 18:40,18,24,Friday,7,July,2015,The Big Meat Pizza,Classic,S,12,2,24
12297,24-07-2015 18:43,18,24,Friday,7,July,2015,The Five Cheese Pizza,Veggie,L,18.5,1,18.5
12298,24-07-2015 18:45,18,24,Friday,7,July,2015,The Brie Carre Pizza,Supreme,S,23.65,1,23.65
12298,24-07-2015 18:45,18,24,Friday,7,July,2015,The Vegetables + Vegetables Pizza,Veggie,M,16,1,16
12299,24-07-2015 18:51,18,24,Friday,7,July,2015,The Spinach Pesto Pizza,Veggie,S,12.5,1,12.5
12300,24-07-2015 18:52,18,24,Friday,7,July,2015,The Mexicana Pizza,Veggie,M,16,1,16
12300,24-07-2015 18:52,18,24,Friday,7,July,2015,The Spinach Supreme Pizza,Supreme,S,12.5,1,12.5
12301,24-07-2015 19:03,19,24,Friday,7,July,2015,The Barbecue Chicken Pizza,Chicken,L,20.75,1,20.75
12301,24-07-2015 19:03,19,24,Friday,7,July,2015,The Southwest Chicken Pizza,Chicken,L,20.75,1,20.75
12302,24-07-2015 19:23,19,24,Friday,7,July,2015,The Classic Deluxe Pizza,Classic,M,16,1,16
12302,24-07-2015 19:23,19,24,Friday,7,July,2015,The Four Cheese Pizza,Veggie,L,17.95,1,17.95
12302,24-07-2015 19:23,19,24,Friday,7,July,2015,The Hawaiian Pizza,Classic,S,10.5,1,10.5
12302,24-07-2015 19:23,19,24,Friday,7,July,2015,The Mexicana Pizza,Veggie,M,16,1,16
12303,24-07-2015 19:45,19,24,Friday,7,July,2015,The California Chicken Pizza,Chicken,L,20.75,1,20.75
12303,24-07-2015 19:45,19,24,Friday,7,July,2015,The Chicken Alfredo Pizza,Chicken,M,16.75,1,16.75
12303,24-07-2015 19:45,19,24,Friday,7,July,2015,The Chicken Pesto Pizza,Chicken,L,20.75,1,20.75
12303,24-07-2015 19:45,19,24,Friday,7,July,2015,The Vegetables + Vegetables Pizza,Veggie,L,20.25,1,20.25
12304,24-07-2015 19:48,19,24,Friday,7,July,2015,The Sicilian Pizza,Supreme,M,16.25,1,16.25
12304,24-07-2015 19:48,19,24,Friday,7,July,2015,The Thai Chicken Pizza,Chicken,S,12.75,1,12.75
12305,24-07-2015 19:55,19,24,Friday,7,July,2015,The Five Cheese Pizza,Veggie,L,18.5,1,18.5
12305,24-07-2015 19:55,19,24,Friday,7,July,2015,The Hawaiian Pizza,Classic,L,16.5,1,16.5
12306,24-07-2015 19:56,19,24,Friday,7,July,2015,The Mediterranean Pizza,Veggie,S,12,1,12
12306,24-07-2015 19:56,19,24,Friday,7,July,2015,The Spicy Italian Pizza,Supreme,S,12.5,1,12.5
12306,24-07-2015 19:56,19,24,Friday,7,July,2015,The Thai Chicken Pizza,Chicken,L,20.75,1,20.75
12307,24-07-2015 20:16,20,24,Friday,7,July,2015,The Vegetables + Vegetables Pizza,Veggie,M,16,1,16
12308,24-07-2015 20:32,20,24,Friday,7,July,2015,The Mediterranean Pizza,Veggie,M,16,1,16
12309,24-07-2015 20:41,20,24,Friday,7,July,2015,The Four Cheese Pizza,Veggie,L,17.95,1,17.95
12309,24-07-2015 20:41,20,24,Friday,7,July,2015,The Southwest Chicken Pizza,Chicken,L,20.75,1,20.75
12309,24-07-2015 20:41,20,24,Friday,7,July,2015,The Spinach and Feta Pizza,Veggie,M,16,1,16
12310,24-07-2015 20:49,20,24,Friday,7,July,2015,The Barbecue Chicken Pizza,Chicken,M,16.75,1,16.75
12310,24-07-2015 20:49,20,24,Friday,7,July,2015,The Thai Chicken Pizza,Chicken,S,12.75,1,12.75
12311,24-07-2015 21:02,21,24,Friday,7,July,2015,The Barbecue Chicken Pizza,Chicken,M,16.75,1,16.75
12312,24-07-2015 21:03,21,24,Friday,7,July,2015,The Four Cheese Pizza,Veggie,L,17.95,1,17.95
12312,24-07-2015 21:03,21,24,Friday,7,July,2015,The Hawaiian Pizza,Classic,S,10.5,1,10.5
12312,24-07-2015 21:03,21,24,Friday,7,July,2015,The Pepperoni Pizza,Classic,M,12.5,1,12.5
12313,24-07-2015 21:21,21,24,Friday,7,July,2015,The California Chicken Pizza,Chicken,M,16.75,1,16.75
12313,24-07-2015 21:21,21,24,Friday,7,July,2015,The Pepperoni Pizza,Classic,L,15.25,1,15.25
12313,24-07-2015 21:21,21,24,Friday,7,July,2015,The Sicilian Pizza,Supreme,M,16.25,1,16.25
12314,24-07-2015 21:31,21,24,Friday,7,July,2015,The California Chicken Pizza,Chicken,L,20.75,1,20.75
12315,24-07-2015 21:54,21,24,Friday,7,July,2015,The Four Cheese Pizza,Veggie,M,14.75,1,14.75
12315,24-07-2015 21:54,21,24,Friday,7,July,2015,The Soppressata Pizza,Supreme,S,12.5,1,12.5
12315,24-07-2015 21:54,21,24,Friday,7,July,2015,The Vegetables + Vegetables Pizza,Veggie,M,16,1,16
12316,24-07-2015 22:10,22,24,Friday,7,July,2015,The Sicilian Pizza,Supreme,S,12.25,1,12.25
12317,24-07-2015 22:28,22,24,Friday,7,July,2015,The California Chicken Pizza,Chicken,L,20.75,1,20.75
12317,24-07-2015 22:28,22,24,Friday,7,July,2015,The Mediterranean Pizza,Veggie,S,12,1,12
12317,24-07-2015 22:28,22,24,Friday,7,July,2015,The Mexicana Pizza,Veggie,L,20.25,1,20.25
12317,24-07-2015 22:28,22,24,Friday,7,July,2015,The Spinach and Feta Pizza,Veggie,M,16,1,16
12318,24-07-2015 22:56,22,24,Friday,7,July,2015,The Barbecue Chicken Pizza,Chicken,S,12.75,1,12.75
12319,24-07-2015 22:58,22,24,Friday,7,July,2015,The Greek Pizza,Classic,M,16,1,16
12320,25-07-2015 11:49,11,25,Saturday,7,July,2015,The Southwest Chicken Pizza,Chicken,S,12.75,1,12.75
12321,25-07-2015 11:54,11,25,Saturday,7,July,2015,The Hawaiian Pizza,Classic,L,16.5,1,16.5
12321,25-07-2015 11:54,11,25,Saturday,7,July,2015,The Hawaiian Pizza,Classic,S,10.5,1,10.5
12321,25-07-2015 11:54,11,25,Saturday,7,July,2015,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,S,11,1,11
12322,25-07-2015 11:59,11,25,Saturday,7,July,2015,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,S,11,1,11
12323,25-07-2015 12:03,12,25,Saturday,7,July,2015,The Calabrese Pizza,Supreme,L,20.25,1,20.25
12323,25-07-2015 12:03,12,25,Saturday,7,July,2015,The Four Cheese Pizza,Veggie,L,17.95,1,17.95
12323,25-07-2015 12:03,12,25,Saturday,7,July,2015,The Green Garden Pizza,Veggie,S,12,1,12
12323,25-07-2015 12:03,12,25,Saturday,7,July,2015,The Hawaiian Pizza,Classic,L,16.5,1,16.5
12323,25-07-2015 12:03,12,25,Saturday,7,July,2015,The Italian Vegetables Pizza,Veggie,L,21,1,21
12323,25-07-2015 12:03,12,25,Saturday,7,July,2015,The Mediterranean Pizza,Veggie,M,16,1,16
12323,25-07-2015 12:03,12,25,Saturday,7,July,2015,The Mexicana Pizza,Veggie,M,16,1,16
12323,25-07-2015 12:03,12,25,Saturday,7,July,2015,The Napolitana Pizza,Classic,L,20.5,1,20.5
12323,25-07-2015 12:03,12,25,Saturday,7,July,2015,The Soppressata Pizza,Supreme,L,20.75,1,20.75
12323,25-07-2015 12:03,12,25,Saturday,7,July,2015,The Greek Pizza,Classic,XL,25.5,1,25.5
12324,25-07-2015 12:06,12,25,Saturday,7,July,2015,The Prosciutto and Arugula Pizza,Supreme,S,12.5,1,12.5
12324,25-07-2015 12:06,12,25,Saturday,7,July,2015,The Greek Pizza,Classic,M,16,1,16
12325,25-07-2015 12:12,12,25,Saturday,7,July,2015,The Thai Chicken Pizza,Chicken,L,20.75,1,20.75
12326,25-07-2015 12:14,12,25,Saturday,7,July,2015,The Barbecue Chicken Pizza,Chicken,S,12.75,1,12.75
12326,25-07-2015 12:14,12,25,Saturday,7,July,2015,The Classic Deluxe Pizza,Classic,M,16,1,16
12327,25-07-2015 12:39,12,25,Saturday,7,July,2015,The Napolitana Pizza,Classic,M,16,1,16
12327,25-07-2015 12:39,12,25,Saturday,7,July,2015,The Prosciutto and Arugula Pizza,Supreme,M,16.5,1,16.5
12327,25-07-2015 12:39,12,25,Saturday,7,July,2015,The Soppressata Pizza,Supreme,S,12.5,1,12.5
12328,25-07-2015 13:22,13,25,Saturday,7,July,2015,The California Chicken Pizza,Chicken,L,20.75,1,20.75
12329,25-07-2015 13:30,13,25,Saturday,7,July,2015,The Prosciutto and Arugula Pizza,Supreme,M,16.5,1,16.5
12330,25-07-2015 14:31,14,25,Saturday,7,July,2015,The Pepper Salami Pizza,Supreme,L,20.75,1,20.75
12331,25-07-2015 14:39,14,25,Saturday,7,July,2015,The Italian Capocollo Pizza,Classic,S,12,1,12
12331,25-07-2015 14:39,14,25,Saturday,7,July,2015,The Prosciutto and Arugula Pizza,Supreme,M,16.5,1,16.5
12332,25-07-2015 14:57,14,25,Saturday,7,July,2015,The Five Cheese Pizza,Veggie,L,18.5,1,18.5
12332,25-07-2015 14:57,14,25,Saturday,7,July,2015,The Thai Chicken Pizza,Chicken,S,12.75,1,12.75
12332,25-07-2015 14:57,14,25,Saturday,7,July,2015,The Greek Pizza,Classic,XL,25.5,1,25.5
12332,25-07-2015 14:57,14,25,Saturday,7,July,2015,The Vegetables + Vegetables Pizza,Veggie,M,16,1,16
12333,25-07-2015 15:02,15,25,Saturday,7,July,2015,The Napolitana Pizza,Classic,M,16,1,16
12333,25-07-2015 15:02,15,25,Saturday,7,July,2015,The Sicilian Pizza,Supreme,M,16.25,1,16.25
12334,25-07-2015 15:26,15,25,Saturday,7,July,2015,The Big Meat Pizza,Classic,S,12,1,12
12334,25-07-2015 15:26,15,25,Saturday,7,July,2015,The Italian Supreme Pizza,Supreme,S,12.5,1,12.5
12335,25-07-2015 15:59,15,25,Saturday,7,July,2015,The Southwest Chicken Pizza,Chicken,M,16.75,1,16.75
12336,25-07-2015 16:25,16,25,Saturday,7,July,2015,The Italian Capocollo Pizza,Classic,L,20.5,1,20.5
12336,25-07-2015 16:25,16,25,Saturday,7,July,2015,The Spinach and Feta Pizza,Veggie,M,16,1,16
12337,25-07-2015 16:32,16,25,Saturday,7,July,2015,The California Chicken Pizza,Chicken,M,16.75,1,16.75
12337,25-07-2015 16:32,16,25,Saturday,7,July,2015,The Mediterranean Pizza,Veggie,S,12,1,12
12337,25-07-2015 16:32,16,25,Saturday,7,July,2015,The Spinach Pesto Pizza,Veggie,S,12.5,1,12.5
12337,25-07-2015 16:32,16,25,Saturday,7,July,2015,The Thai Chicken Pizza,Chicken,L,20.75,1,20.75
12338,25-07-2015 16:33,16,25,Saturday,7,July,2015,The Classic Deluxe Pizza,Classic,M,16,1,16
12338,25-07-2015 16:33,16,25,Saturday,7,July,2015,The Hawaiian Pizza,Classic,S,10.5,1,10.5
12338,25-07-2015 16:33,16,25,Saturday,7,July,2015,The Thai Chicken Pizza,Chicken,L,20.75,1,20.75
12339,25-07-2015 16:34,16,25,Saturday,7,July,2015,The Italian Capocollo Pizza,Classic,L,20.5,1,20.5
12340,25-07-2015 17:01,17,25,Saturday,7,July,2015,The Brie Carre Pizza,Supreme,S,23.65,1,23.65
12340,25-07-2015 17:01,17,25,Saturday,7,July,2015,The California Chicken Pizza,Chicken,M,16.75,1,16.75
12340,25-07-2015 17:01,17,25,Saturday,7,July,2015,The Pepperoni Pizza,Classic,M,12.5,1,12.5
12340,25-07-2015 17:01,17,25,Saturday,7,July,2015,The Vegetables + Vegetables Pizza,Veggie,L,20.25,1,20.25
12341,25-07-2015 17:09,17,25,Saturday,7,July,2015,The Barbecue Chicken Pizza,Chicken,M,16.75,1,16.75
12341,25-07-2015 17:09,17,25,Saturday,7,July,2015,The Classic Deluxe Pizza,Classic,M,16,1,16
12341,25-07-2015 17:09,17,25,Saturday,7,July,2015,The Thai Chicken Pizza,Chicken,M,16.75,1,16.75
12342,25-07-2015 17:21,17,25,Saturday,7,July,2015,The Vegetables + Vegetables Pizza,Veggie,L,20.25,1,20.25
12343,25-07-2015 17:30,17,25,Saturday,7,July,2015,The Italian Capocollo Pizza,Classic,L,20.5,1,20.5
12343,25-07-2015 17:30,17,25,Saturday,7,July,2015,The Spicy Italian Pizza,Supreme,L,20.75,1,20.75
12344,25-07-2015 17:38,17,25,Saturday,7,July,2015,The Barbecue Chicken Pizza,Chicken,S,12.75,1,12.75
12344,25-07-2015 17:38,17,25,Saturday,7,July,2015,The Spicy Italian Pizza,Supreme,M,16.5,1,16.5
12345,25-07-2015 17:42,17,25,Saturday,7,July,2015,The Barbecue Chicken Pizza,Chicken,L,20.75,1,20.75
12346,25-07-2015 17:52,17,25,Saturday,7,July,2015,The Mexicana Pizza,Veggie,L,20.25,1,20.25
12346,25-07-2015 17:52,17,25,Saturday,7,July,2015,The Prosciutto and Arugula Pizza,Supreme,L,20.75,1,20.75
12347,25-07-2015 18:01,18,25,Saturday,7,July,2015,The Barbecue Chicken Pizza,Chicken,M,16.75,1,16.75
12347,25-07-2015 18:01,18,25,Saturday,7,July,2015,The California Chicken Pizza,Chicken,L,20.75,1,20.75
12347,25-07-2015 18:01,18,25,Saturday,7,July,2015,The Five Cheese Pizza,Veggie,L,18.5,1,18.5
12347,25-07-2015 18:01,18,25,Saturday,7,July,2015,The Hawaiian Pizza,Classic,S,10.5,1,10.5
12348,25-07-2015 18:01,18,25,Saturday,7,July,2015,The Five Cheese Pizza,Veggie,L,18.5,1,18.5
12348,25-07-2015 18:01,18,25,Saturday,7,July,2015,The Spicy Italian Pizza,Supreme,S,12.5,1,12.5
12349,25-07-2015 18:29,18,25,Saturday,7,July,2015,The Mexicana Pizza,Veggie,S,12,1,12
12349,25-07-2015 18:29,18,25,Saturday,7,July,2015,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,M,14.5,1,14.5
12350,25-07-2015 18:32,18,25,Saturday,7,July,2015,The Barbecue Chicken Pizza,Chicken,M,16.75,1,16.75
12350,25-07-2015 18:32,18,25,Saturday,7,July,2015,The Four Cheese Pizza,Veggie,M,14.75,1,14.75
12350,25-07-2015 18:32,18,25,Saturday,7,July,2015,The Italian Supreme Pizza,Supreme,M,16.5,1,16.5
12350,25-07-2015 18:32,18,25,Saturday,7,July,2015,The Mexicana Pizza,Veggie,M,16,1,16
12351,25-07-2015 18:45,18,25,Saturday,7,July,2015,The Big Meat Pizza,Classic,S,12,1,12
12351,25-07-2015 18:45,18,25,Saturday,7,July,2015,The Italian Vegetables Pizza,Veggie,M,16.75,1,16.75
12351,25-07-2015 18:45,18,25,Saturday,7,July,2015,The Mexicana Pizza,Veggie,L,20.25,1,20.25
12352,25-07-2015 18:50,18,25,Saturday,7,July,2015,The Pepper Salami Pizza,Supreme,M,16.5,1,16.5
12353,25-07-2015 18:53,18,25,Saturday,7,July,2015,The Chicken Alfredo Pizza,Chicken,S,12.75,1,12.75
12353,25-07-2015 18:53,18,25,Saturday,7,July,2015,The Napolitana Pizza,Classic,L,20.5,1,20.5
12353,25-07-2015 18:53,18,25,Saturday,7,July,2015,The Pepper Salami Pizza,Supreme,L,20.75,1,20.75
12353,25-07-2015 18:53,18,25,Saturday,7,July,2015,The Spinach Supreme Pizza,Supreme,S,12.5,1,12.5
12354,25-07-2015 19:01,19,25,Saturday,7,July,2015,The Italian Capocollo Pizza,Classic,L,20.5,1,20.5
12354,25-07-2015 19:01,19,25,Saturday,7,July,2015,The Pepperoni Pizza,Classic,S,9.75,1,9.75
12355,25-07-2015 19:01,19,25,Saturday,7,July,2015,The Classic Deluxe Pizza,Classic,S,12,1,12
12355,25-07-2015 19:01,19,25,Saturday,7,July,2015,The Hawaiian Pizza,Classic,M,13.25,1,13.25
12355,25-07-2015 19:01,19,25,Saturday,7,July,2015,The Southwest Chicken Pizza,Chicken,M,16.75,1,16.75
12355,25-07-2015 19:01,19,25,Saturday,7,July,2015,The Greek Pizza,Classic,S,12,1,12
12356,25-07-2015 19:08,19,25,Saturday,7,July,2015,The Spinach and Feta Pizza,Veggie,L,20.25,1,20.25
12357,25-07-2015 19:11,19,25,Saturday,7,July,2015,The Chicken Alfredo Pizza,Chicken,M,16.75,1,16.75
12357,25-07-2015 19:11,19,25,Saturday,7,July,2015,The Spicy Italian Pizza,Supreme,L,20.75,1,20.75
12357,25-07-2015 19:11,19,25,Saturday,7,July,2015,The Spinach Supreme Pizza,Supreme,M,16.5,1,16.5
12358,25-07-2015 19:14,19,25,Saturday,7,July,2015,The Barbecue Chicken Pizza,Chicken,S,12.75,1,12.75
12358,25-07-2015 19:14,19,25,Saturday,7,July,2015,The Spinach and Feta Pizza,Veggie,S,12,1,12
12359,25-07-2015 19:17,19,25,Saturday,7,July,2015,The Big Meat Pizza,Classic,S,12,1,12
12359,25-07-2015 19:17,19,25,Saturday,7,July,2015,The Mediterranean Pizza,Veggie,S,12,1,12
12359,25-07-2015 19:17,19,25,Saturday,7,July,2015,The Prosciutto and Arugula Pizza,Supreme,L,20.75,1,20.75
12360,25-07-2015 19:18,19,25,Saturday,7,July,2015,The Mediterranean Pizza,Veggie,M,16,1,16
12360,25-07-2015 19:18,19,25,Saturday,7,July,2015,The Soppressata Pizza,Supreme,M,16.5,1,16.5
12360,25-07-2015 19:18,19,25,Saturday,7,July,2015,The Greek Pizza,Classic,L,20.5,1,20.5
12361,25-07-2015 19:47,19,25,Saturday,7,July,2015,The Mexicana Pizza,Veggie,M,16,1,16
12361,25-07-2015 19:47,19,25,Saturday,7,July,2015,The Pepperoni Pizza,Classic,L,15.25,1,15.25
12361,25-07-2015 19:47,19,25,Saturday,7,July,2015,The Spicy Italian Pizza,Supreme,L,20.75,1,20.75
12362,25-07-2015 19:49,19,25,Saturday,7,July,2015,The Four Cheese Pizza,Veggie,L,17.95,1,17.95
12362,25-07-2015 19:49,19,25,Saturday,7,July,2015,The Mexicana Pizza,Veggie,S,12,1,12
12362,25-07-2015 19:49,19,25,Saturday,7,July,2015,The Spicy Italian Pizza,Supreme,M,16.5,1,16.5
12362,25-07-2015 19:49,19,25,Saturday,7,July,2015,The Thai Chicken Pizza,Chicken,L,20.75,1,20.75
12363,25-07-2015 20:07,20,25,Saturday,7,July,2015,The Hawaiian Pizza,Classic,S,10.5,1,10.5
12364,25-07-2015 20:10,20,25,Saturday,7,July,2015,The Sicilian Pizza,Supreme,M,16.25,1,16.25
12364,25-07-2015 20:10,20,25,Saturday,7,July,2015,The Thai Chicken Pizza,Chicken,M,16.75,1,16.75
12364,25-07-2015 20:10,20,25,Saturday,7,July,2015,The Greek Pizza,Classic,XL,25.5,1,25.5
12365,25-07-2015 20:15,20,25,Saturday,7,July,2015,The Chicken Pesto Pizza,Chicken,M,16.75,1,16.75
12366,25-07-2015 20:20,20,25,Saturday,7,July,2015,The Classic Deluxe Pizza,Classic,L,20.5,1,20.5
12367,25-07-2015 20:30,20,25,Saturday,7,July,2015,The Classic Deluxe Pizza,Classic,M,16,1,16
12368,25-07-2015 20:34,20,25,Saturday,7,July,2015,The Chicken Pesto Pizza,Chicken,M,16.75,1,16.75
12368,25-07-2015 20:34,20,25,Saturday,7,July,2015,The Green Garden Pizza,Veggie,S,12,1,12
12368,25-07-2015 20:34,20,25,Saturday,7,July,2015,The Pepperoni Pizza,Classic,L,15.25,1,15.25
12368,25-07-2015 20:34,20,25,Saturday,7,July,2015,The Thai Chicken Pizza,Chicken,L,20.75,1,20.75
12369,25-07-2015 20:35,20,25,Saturday,7,July,2015,The Five Cheese Pizza,Veggie,L,18.5,2,37
12369,25-07-2015 20:35,20,25,Saturday,7,July,2015,The Napolitana Pizza,Classic,L,20.5,1,20.5
12369,25-07-2015 20:35,20,25,Saturday,7,July,2015,The Thai Chicken Pizza,Chicken,S,12.75,1,12.75
12370,25-07-2015 21:07,21,25,Saturday,7,July,2015,The California Chicken Pizza,Chicken,M,16.75,1,16.75
12371,25-07-2015 21:13,21,25,Saturday,7,July,2015,The Chicken Alfredo Pizza,Chicken,M,16.75,1,16.75
12371,25-07-2015 21:13,21,25,Saturday,7,July,2015,The Sicilian Pizza,Supreme,S,12.25,1,12.25
12372,25-07-2015 21:35,21,25,Saturday,7,July,2015,The Chicken Alfredo Pizza,Chicken,M,16.75,1,16.75
12373,25-07-2015 21:40,21,25,Saturday,7,July,2015,The Big Meat Pizza,Classic,S,12,1,12
12373,25-07-2015 21:40,21,25,Saturday,7,July,2015,The Hawaiian Pizza,Classic,S,10.5,1,10.5
12373,25-07-2015 21:40,21,25,Saturday,7,July,2015,The Southwest Chicken Pizza,Chicken,L,20.75,1,20.75
12373,25-07-2015 21:40,21,25,Saturday,7,July,2015,The Vegetables + Vegetables Pizza,Veggie,L,20.25,1,20.25
12374,25-07-2015 22:10,22,25,Saturday,7,July,2015,The Spicy Italian Pizza,Supreme,M,16.5,1,16.5
12375,25-07-2015 22:53,22,25,Saturday,7,July,2015,The Four Cheese Pizza,Veggie,L,17.95,1,17.95
12375,25-07-2015 22:53,22,25,Saturday,7,July,2015,The Mexicana Pizza,Veggie,M,16,1,16
12376,25-07-2015 22:59,22,25,Saturday,7,July,2015,The Pepperoni Pizza,Classic,M,12.5,1,12.5
12376,25-07-2015 22:59,22,25,Saturday,7,July,2015,The Greek Pizza,Classic,XL,25.5,1,25.5
12377,26-07-2015 11:30,11,26,Sunday,7,July,2015,The Hawaiian Pizza,Classic,M,13.25,1,13.25
12377,26-07-2015 11:30,11,26,Sunday,7,July,2015,The Mediterranean Pizza,Veggie,M,16,1,16
12377,26-07-2015 11:30,11,26,Sunday,7,July,2015,The Prosciutto and Arugula Pizza,Supreme,S,12.5,1,12.5
12377,26-07-2015 11:30,11,26,Sunday,7,July,2015,The Soppressata Pizza,Supreme,M,16.5,1,16.5
12378,26-07-2015 11:48,11,26,Sunday,7,July,2015,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,M,14.5,1,14.5
12378,26-07-2015 11:48,11,26,Sunday,7,July,2015,The Greek Pizza,Classic,XL,25.5,1,25.5
12379,26-07-2015 12:14,12,26,Sunday,7,July,2015,The Four Cheese Pizza,Veggie,L,17.95,1,17.95
12379,26-07-2015 12:14,12,26,Sunday,7,July,2015,The Prosciutto and Arugula Pizza,Supreme,L,20.75,1,20.75
12379,26-07-2015 12:14,12,26,Sunday,7,July,2015,The Southwest Chicken Pizza,Chicken,M,16.75,1,16.75
12379,26-07-2015 12:14,12,26,Sunday,7,July,2015,The Thai Chicken Pizza,Chicken,M,16.75,1,16.75
12380,26-07-2015 12:32,12,26,Sunday,7,July,2015,The Pepperoni Pizza,Classic,M,12.5,1,12.5
12381,26-07-2015 12:48,12,26,Sunday,7,July,2015,The California Chicken Pizza,Chicken,S,12.75,1,12.75
12381,26-07-2015 12:48,12,26,Sunday,7,July,2015,The Five Cheese Pizza,Veggie,L,18.5,1,18.5
12382,26-07-2015 13:04,13,26,Sunday,7,July,2015,The Italian Vegetables Pizza,Veggie,M,16.75,1,16.75
